huan4	䊐	33554720	3
hun2	䊐	33554720	3
en4	䭓	33554721	3
en4	㕶	33554722	3
ng4	㕶	33554722	3
eng1	鞥	33554723	3
yi4	鞥	33554723	3
er2	荋	33554724	3
er2	鴯	33554725	3
er2	㧫	33554726	3
er2	侕	33554727	3
er2	檽	33554728	3
er2	兒	33554729	224
ni2	兒	33554729	224
er2	轜	33554730	3
er2	鮞	33554731	3
er2	㮕	33554732	3
ruan3	㮕	33554732	3
er2	隭	33554733	3
er2	袻	33554734	3
er2	髵	33554735	3
er2	㖇	33554736	3
er2	䮘	33554737	3
ni2	䮘	33554737	3
pai4	䮘	33554737	3
po2	䮘	33554737	3
er2	䎠	33554738	3
er2	䋩	33554739	3
er2	䎟	33554740	3
nuo4	䎟	33554740	3
er2	㜨	33554741	3
nai2	㜨	33554741	3
er2	聏	33554742	3
er4	聏	33554742	3
er3	峏	33554743	3
er3	㢽	33554744	3
er3	邇	33554745	3
er3	餌	33554746	3
er3	㚷	33554747	3
nai3	㚷	33554747	3
er3	䋙	33554748	3
er3	䌺	33554749	3
er3	鉺	33554750	3
er3	栮	33554751	3
er4	貮	33554752	3
er4	毦	33554753	3
er4	䎶	33554754	3
er4	誀	33554755	3
er4	眲	33554756	3
er4	䏪	33554757	3
er4	㛅	33554758	3
er4	㒃	33554759	3
er4	䣵	33554760	3
ng3	㐻	33554761	3
nei4	㐻	33554761	3
ou1	蓲	33554762	3
qiu1	蓲	33554762	3
ou1	毆	33554763	4
ou1	櫙	33554764	3
ou1	甌	33554765	3
ou1	漚	33554766	3
ou4	漚	33554766	3
ou1	謳	33554767	3
ou1	塸	33554768	3
ou1	嘔	33554769	3
ou3	嘔	33554769	3
ou4	嘔	33554769	3
ou1	歐	33554770	66
ou1	慪	33554771	3
ou4	慪	33554771	3
ou1	鷗	33554772	8
ou1	膒	33554773	3
ou3	㸸	33554774	3
hou3	㸸	33554774	3
ou3	蕅	33554775	3
ou3	㒖	33554776	3
